tA,vA,fA,pA,qA,aA
8.6665773,544.502258,59.995926,564.905762,-28.542561,63.97068
8.6999102,544.53656,59.995975,564.991455,-28.643639,63.922768
8.733243,544.552917,59.995998,565.068298,-28.70015,63.874851
8.7665758,544.560181,59.996014,565.116455,-28.746817,63.826946
8.7999086,544.56781,59.996445,564.918274,-28.7269,63.78791
8.8332415,544.581055,59.997231,564.395264,-28.609922,63.763836
8.8665743,544.59613,59.997627,564.193909,-28.528723,63.739845
8.8999071,544.589478,59.997826,564.299011,-28.390625,63.715935
8.9332399,544.597107,59.997929,564.622986,-28.37781,63.69207
8.9665728,544.59021,59.997978,564.990173,-28.368929,63.668217
8.9999056,544.597717,59.998005,565.32428,-28.458166,63.64436
9.0332384,544.596191,59.998016,565.503784,-28.548002,63.620476
9.0665712,544.588989,59.99802,565.570862,-28.585016,63.596558
9.0999041,544.576599,59.99802,565.516479,-28.612726,63.572617
9.1332369,544.594727,59.99802,565.40686,-28.69558,63.548656
9.1665697,544.596863,59.99802,565.261169,-28.695307,63.524681
9.1999025,544.562866,59.99802,565.087708,-28.576767,63.500729
9.2332354,544.552002,59.99802,565.025452,-28.526905,63.476784
9.2665682,544.579102,59.99802,565.060913,-28.58049,63.45285
9.299901,544.561279,59.998024,565.059448,-28.491302,63.428925
9.3332338,544.552124,59.998024,565.096313,-28.465483,63.405003
9.3665667,544.552124,59.998024,565.181396,-28.459517,63.381092
9.3998995,544.546936,59.998024,565.212708,-28.453394,63.357166
9.4332323,544.51825,59.998024,565.219971,-28.373432,63.333244
9.4665651,544.487366,59.998024,565.23468,-28.298203,63.309334
9.499898,544.474854,59.998024,565.258972,-28.267605,63.285408
9.5332308,544.467896,59.998024,565.269775,-28.22761,63.261482
9.5665636,544.439209,59.998024,565.238892,-28.128422,63.237553
9.5998964,544.424927,59.998024,565.223206,-28.054174,63.213627
9.6332293,544.439758,59.998024,565.237427,-28.078314,63.189682
9.6665621,544.440308,59.998024,565.198486,-28.033812,63.165749
9.6998949,544.433472,59.99802,565.161865,-27.969593,63.141804
9.7332277,544.421509,59.998024,565.129822,-27.885719,63.117874
9.7665606,544.407654,59.997593,565.372192,-27.886429,63.085037
9.7998934,544.388489,59.996811,565.931152,-27.983744,63.037258
9.8332262,544.394592,59.996845,565.94989,-28.04541,62.99826
9.866559,544.410339,59.997429,565.308472,-28.003401,62.974155
9.8998919,544.399048,59.997292,564.984253,-27.909481,62.941193
9.9332247,544.400452,59.996658,565.256531,-27.948833,62.893341
9.9665575,544.382507,59.996342,565.451782,-27.909824,62.845467
9.9998903,544.382324,59.996181,565.510376,-27.938473,62.797565
10.0332232,544.418457,59.996529,565.242493,-27.983999,62.758492
10.066556,544.463806,59.996841,564.841858,-27.992435,62.725452
10.0998888,544.509033,59.996433,564.985962,-28.115303,62.677559
10.1332216,544.527649,59.996227,565.142517,-28.160196,62.629669
10.1665545,544.537048,59.996124,565.212585,-28.189281,62.58176
10.1998873,544.524658,59.996075,565.241028,-28.207428,62.533848
10.2332201,544.526917,59.996475,564.98938,-28.153574,62.494778
10.2665529,544.54187,59.997246,564.447327,-28.034214,62.470695
10.2998857,544.585144,59.997204,564.490234,-28.099485,62.437801
10.3332186,544.562073,59.997044,564.794495,-28.004059,62.398884
10.3665514,544.562134,59.997536,564.768982,-27.93993,62.37492
10.3998842,544.578491,59.997353,565.074768,-28.00882,62.342094
10.433217,544.59491,59.997116,565.512817,-28.160118,62.303185
10.4665499,544.61615,59.99757,565.323364,-28.21987,62.279182
10.4998827,544.612549,59.997795,565.100037,-28.200371,62.255203
10.5332155,544.59491,59.997478,565.178467,-28.216148,62.222343
10.5665483,544.602173,59.996754,565.749207,-28.410452,62.174553
10.5998812,544.570007,59.996815,565.725403,-28.368526,62.135551
10.633214,544.570435,59.997417,565.149048,-28.331924,62.111473
10.6665468,544.592163,59.997715,564.759155,-28.308996,62.08744
10.6998796,544.615479,59.997868,564.574829,-28.270847,62.06345
10.7332125,544.58551,59.997948,564.551514,-28.098932,62.039532
10.7665453,544.564087,59.997986,564.729431,-27.980284,62.01564
10.7998781,544.578247,59.998005,565.008484,-28.01997,61.991768
10.8332109,544.552795,59.998016,565.23877,-27.980185,61.967896
10.8665438,544.532715,59.99802,565.405945,-27.978016,61.944012
10.8998766,544.529419,59.998024,565.51178,-28.033024,61.920101
10.9332094,544.52478,59.998024,565.510498,-28.056448,61.896168
10.9665422,544.518555,59.998024,565.4021,-28.048029,61.872227
10.9998751,544.490356,59.99802,565.292908,-27.951897,61.848274
11.0332079,544.503357,59.99802,565.203308,-27.992767,61.824318
11.0665407,544.484253,59.99802,565.132996,-27.888054,61.800373
11.0998735,544.470642,59.99802,565.068665,-27.783546,61.77644
11.1332064,544.442505,59.998024,565.067078,-27.670692,61.752514
11.1665392,544.424377,59.998024,565.122864,-27.60816,61.7286
11.199872,544.412048,59.998024,565.214355,-27.537151,61.704689
11.2332048,544.42627,59.997597,565.548828,-27.649179,61.671883
11.2665377,544.418213,59.996811,566.08905,-27.790064,61.6241
11.2998705,544.421692,59.996418,566.311707,-27.951658,61.576225
11.3332033,544.379517,59.996006,566.220215,-27.963108,61.523846
11.3665361,544.341553,59.995514,566.121094,-28.019642,61.463943
11.399869,544.333557,59.995266,565.851685,-28.041849,61.404011
11.4332018,544.311401,59.995144,565.474976,-27.962849,61.34404
11.4665346,544.326233,59.995083,565.144287,-27.962765,61.284081
11.4998674,544.360962,59.995052,564.931519,-27.966618,61.224125
11.5332003,544.370667,59.994823,564.926208,-27.944365,61.159721
11.5665331,544.393738,59.994637,565.058167,-27.996683,61.092281
11.5998659,544.402649,59.994831,564.96759,-27.95591,61.032345
11.6331987,544.430542,59.994926,564.922546,-28.00386,60.972439
11.6665316,544.441223,59.994976,564.959045,-28.00651,60.912552
11.6998644,544.469604,59.995213,564.907288,-28.029654,60.857067
11.7331972,544.484924,59.995403,564.852234,-28.051094,60.804661
11.76653,544.466125,59.995216,565.063782,-28.04204,60.74482
11.7998629,544.487488,59.995335,565.178284,-28.111326,60.689381
11.8331957,544.480957,59.995678,565.02887,-28.045486,60.641411
11.8665285,544.485657,59.99585,564.956177,-28.041113,60.593479
11.8998613,544.525757,59.995937,565.020691,-28.169319,60.545551
11.9331942,544.552795,59.996407,564.818298,-28.138395,60.50647
11.966527,544.572327,59.996784,564.579285,-28.102818,60.473511
11.9998598,544.56543,59.99683,564.701782,-28.048706,60.434521
12.0331926,544.553772,59.997429,564.515747,-27.86895,60.410538
12.0665255,544.547241,59.997726,564.571838,-27.798128,60.386612
12.0998583,544.538086,59.997875,564.770142,-27.734667,60.362732
12.1331911,544.527527,59.997952,565.061279,-27.724699,60.338867
12.1665239,544.516907,59.99799,565.322876,-27.723068,60.314999
12.1998568,544.506348,59.998009,565.514832,-27.75679,60.291111
12.2331896,544.49585,59.998016,565.572754,-27.764109,60.2672
12.2665224,544.489197,59.99802,565.527466,-27.785429,60.243259
12.2998552,544.480164,59.99802,565.452881,-27.766388,60.219307
12.3331881,544.451233,59.99802,565.304199,-27.665701,60.195358
12.3665209,544.41217,59.99802,565.188293,-27.489338,60.171413
12.3998537,544.394287,59.99802,565.156006,-27.423922,60.147488
12.4331865,544.414246,59.99802,565.179138,-27.419584,60.123547
12.4665194,544.418091,59.99802,565.207336,-27.376911,60.099613
12.4998522,544.413147,59.998024,565.207703,-27.322975,60.075687
12.533185,544.404297,59.998024,565.185425,-27.258047,60.051762
12.5665178,544.367676,59.997597,565.436523,-27.181122,60.018963
12.5998507,544.344421,59.996815,566.003113,-27.281519,59.971191
12.6331835,544.355408,59.996845,566.04303,-27.370094,59.932159
12.6665163,544.326721,59.997002,565.627258,-27.254742,59.899189
12.6998491,544.303772,59.996513,565.610657,-27.243719,59.851295
12.733182,544.285034,59.996265,565.542725,-27.200586,59.803368
12.7665148,544.265076,59.99593,565.541992,-27.166918,59.750999
12.7998476,544.2677,59.99548,565.695496,-27.236553,59.691143
12.8331804,544.278381,59.995461,565.570435,-27.244633,59.635639
12.8665133,544.289307,59.995525,565.254578,-27.209509,59.583176
12.8998461,544.27417,59.995274,565.197021,-27.139585,59.523277
12.9331789,544.299011,59.995148,565.193726,-27.178967,59.463375
12.9665117,544.314575,59.995087,565.184814,-27.169672,59.403481
12.9998446,544.344055,59.995056,565.176392,-27.227911,59.343578
13.0331774,544.38501,59.995041,565.187927,-27.316397,59.283672
13.0665102,544.401306,59.995033,565.122131,-27.322144,59.223766
13.099843,544.408691,59.994816,565.21991,-27.374584,59.159405
13.1331758,544.416382,59.994633,565.376526,-27.442822,59.091957
13.1665087,544.4505,59.995037,565.132813,-27.488214,59.0364
13.1998415,544.471008,59.995316,564.839722,-27.479591,58.983936
13.2331743,544.484131,59.995808,564.534973,-27.382782,58.937313
13.2665071,544.526855,59.99691,563.889404,-27.239126,58.913177
13.29984,544.556885,59.99704,563.946655,-27.159637,58.880314
13.3331728,544.556091,59.996964,564.485352,-27.121246,58.841419
13.3665056,544.573608,59.997494,564.678711,-27.091398,58.817493
13.3998384,544.577026,59.997761,564.942871,-27.086836,58.793606
13.4331713,544.569458,59.997894,565.203003,-27.111561,58.769741
13.4665041,544.563965,59.997959,565.394653,-27.169842,58.745857
13.4998369,544.536743,59.997993,565.519592,-27.175081,58.721966
13.5331697,544.50177,59.998009,565.544067,-27.124023,58.698051
13.5665026,544.466858,59.998016,565.520508,-27.069151,58.674126
13.5998354,544.428772,59.99802,565.431091,-26.950729,58.650192
13.6331682,544.415649,59.99802,565.389587,-26.922792,58.626251
13.666501,544.388672,59.99802,565.312073,-26.804951,58.602314
13.6998339,544.350708,59.998024,565.23468,-26.667938,58.578388
13.7331667,544.311768,59.998024,565.215942,-26.516563,58.554462
13.7664995,544.269653,59.998024,565.223938,-26.357729,58.530548
13.7998323,544.249207,59.997597,565.52832,-26.330835,58.497784
13.8331652,544.262329,59.996815,566.157166,-26.509056,58.450012
13.866498,544.281311,59.996418,566.395386,-26.674133,58.402134
13.8998308,544.276428,59.996006,566.344727,-26.77224,58.349758
13.9331636,544.309631,59.995514,566.248169,-26.997646,58.289833
13.9664965,544.355652,59.995266,565.92157,-27.124136,58.229851
13.9998293,544.352173,59.99514,565.405823,-27.060001,58.169846
14.0331621,544.332397,59.995079,564.967651,-26.924849,58.109871
14.0664949,544.338684,59.995262,564.621582,-26.81065,58.054321
14.0998278,544.380066,59.99564,564.325256,-26.731068,58.006306
14.1331606,544.404419,59.995621,564.447815,-26.686213,57.953945
14.1664934,544.4198,59.995327,564.906677,-26.728811,57.894154
14.1998262,544.412415,59.995392,565.200073,-26.713705,57.838753
14.2331591,544.420166,59.995708,565.228333,-26.753668,57.790817
14.2664919,544.438843,59.995865,565.238464,-26.800865,57.742897
14.2998247,544.484436,59.996368,565.025879,-26.882851,57.703773
14.3331575,544.490295,59.996765,564.688416,-26.795683,57.670826
14.3664904,544.504822,59.996395,565.013855,-26.864147,57.622986
14.3998232,544.505554,59.996635,565.070374,-26.809238,57.583954
14.433156,544.498474,59.997326,564.719666,-26.68116,57.559902
14.4664888,544.517151,59.997673,564.608276,-26.662746,57.535934
14.4998217,544.521545,59.997849,564.673157,-26.585011,57.512024
